,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
131023,79484.0,-1.094282576,0.698316477,1.769203918,1.151055065,-0.580791265,-0.209371854,0.019648806,0.312964705,0.315401487,-0.142702736,-1.02108523,0.043696165,-0.186875083,-0.235137071,0.236190469,-0.423440752,0.131021727,0.294821425,0.570025879,0.098301201,0.155735074,0.789055868,-0.122748469,0.406217159,-0.033355743,-0.204612621,0.034893798,-0.094201493,37.88,0
41645,40772.0,1.154959472,0.387824357,0.34686531,1.591966012,0.012774515,-0.223838325,0.12387955,0.03064857,-1.041968814,0.717083646,1.633412437,0.651909329,-0.263148972,0.622164151,-0.076419142,0.367791697,-0.300541004,-0.666339322,-0.765271754,-0.150324081,0.005789346,-0.02587194,0.035220252,0.260525504,0.272065858,0.938911918,-0.086488178,-0.01075483,2.99,0
184849,126417.0,-1.108746427,-1.740831189,1.348114476,-2.536244306,-0.556120848,-0.826420436,-0.123518018,-0.044034104,-1.822740077,0.324112974,-1.486808925,-0.97089746,0.326916423,-0.762734273,-1.273812595,-0.357577099,0.319476046,-0.283076838,-0.4459177,0.184391664,-0.356657363,-1.155171942,0.590844321,-0.217705413,-0.217572265,-0.644244266,0.035983582,0.157279087,186.56,0
223380,143358.0,1.712997614,-1.43437108,-1.935883871,-0.326282552,-0.228820485,-0.187868207,0.012388953,-0.291917739,-0.317224825,0.647240491,-1.604552088,-0.11664356,0.697780909,0.175396796,0.514274762,-1.600760076,-0.401881266,1.552705095,-0.852676816,-0.055685274,0.064070432,0.256116145,-0.249891118,0.052838948,0.227322522,-0.034802112,-0.037716539,-0.008223304,267.5,0
145176,86691.0,-0.12348006,-0.682896501,0.735626364,-0.210681477,1.127158392,-0.507564456,-0.396678542,0.079649375,1.030558362,-0.261239726,-1.440141652,-0.908316916,-1.426473698,0.056602122,1.164608142,0.281985445,-0.744829916,0.373162234,0.169324793,0.087654778,-0.095690154,-0.401419464,0.311356014,0.168589522,-0.788317753,-0.656277593,-0.130202759,-0.201501776,1.18,0
162084,114804.0,-0.192028021,0.739146513,-0.227791929,0.226463926,1.735565495,0.907441942,1.162715169,0.271356748,-0.47311372,-0.627941151,-0.366267243,0.01433863,-1.025393899,0.655473431,0.155247306,-1.90823765,0.951472076,-2.297757769,-1.877744206,-0.374484523,0.244437019,0.934185954,-0.116036781,-1.318874491,-0.049646188,-0.427138051,0.122986239,0.0326138,23.59,0
105178,69394.0,1.140431324,1.134243003,-1.429454741,2.012225989,0.622800198,-1.152923087,0.221159478,0.037371773,0.034485926,-1.879643821,2.19166508,-0.487849733,-1.757137099,-4.461051207,-0.402884206,1.410917109,3.619251252,2.284926763,-0.443999192,-0.099711878,-0.367136001,-0.891627121,-0.160578067,-0.108325962,0.668374321,-0.352393243,0.071992769,0.11368437,1.0,1
150679,93879.0,-12.83363142,7.508789806,-20.49195221,7.465779992,-11.57530371,-5.140999477,-14.0205637,8.332120471,-4.337712531,-15.56379134,7.610819788,-15.59232322,0.504789055,-13.2478886,-0.79652603,-10.34232836,-16.04452434,-5.882135938,1.573697896,-1.378923224,2.966842404,0.615344322,-0.766494757,0.431261005,-0.104974995,-0.010091327,-2.40081135,-0.7205566,104.03,1
73399,55121.0,-1.438399765,0.900427747,-0.128423081,-0.812415094,1.520644465,3.899681212,-1.105127109,1.932427858,0.090857122,-0.980958827,-1.131478812,0.337491256,-0.054167974,0.22846442,-0.38651857,0.778304325,-0.69263895,0.550289279,-0.397361071,-0.310132385,0.124842374,-0.018946069,-0.053374973,0.988957293,-0.213924405,-0.641888835,-0.318648686,0.028772381,9.99,0
252171,155679.0,-0.509741257,1.342023205,-0.101507156,0.377960875,1.661482068,-0.619480378,1.834624684,-0.440308781,-0.591019723,-0.964422298,-0.705079845,-0.853739686,-1.003702573,-1.267128652,-0.45733359,-0.272609724,0.890063492,0.223021675,-0.444989787,-0.074921858,-0.111028719,-0.138772823,-0.56613469,0.532995129,1.332308578,-0.422440033,-0.354994354,-0.26020225,33.48,0
108946,71148.0,-2.00338825,1.363708761,1.375490579,0.408690102,-0.505368389,0.555982853,-1.113343995,-1.65640113,-0.56263483,-0.073992568,1.189897049,0.261401376,-1.249776762,0.981310743,1.19973893,0.026464144,0.405383775,0.290362113,0.850222408,-0.694719634,2.331323522,-0.842796528,0.030810625,-0.020171208,-0.067914731,0.436686605,-0.0219811,-0.05550437,10.0,0
189109,128261.0,-0.162018311,0.746945178,-2.282529177,-0.247896493,0.329061483,-1.725086865,1.978293671,-0.144272734,-0.457297112,-0.303175556,-1.615567337,-1.02489767,-2.117823288,1.486160577,-0.783876269,-0.612597306,-0.044693858,-0.175819372,-0.311229242,-0.015111644,0.587443685,1.49938446,0.393413728,0.07002585,-1.139009666,0.388312282,0.307962357,0.329160108,175.9,0
107944,70689.0,-0.25987887,0.699389085,0.125771943,-1.246340059,2.596914047,3.401018976,0.323824174,0.717450247,-0.374335729,-0.038521566,-0.089997692,-0.337499713,-0.084384901,0.082766017,1.071157604,0.444376904,-0.994672718,0.0708814,0.390798615,0.288441537,-0.333934102,-0.877408339,-0.097086319,0.983397063,-0.062537751,0.057975782,0.103970507,-0.108961732,2.97,0
135627,81333.0,-0.365891894,1.273050861,-0.078953974,0.833715757,0.756365402,0.675535601,0.380585603,0.694945593,-0.848141734,-0.231523426,0.695859872,1.00157743,0.648909102,0.801586387,1.610210892,-1.831340404,1.301807975,-2.225813865,-1.301123696,-0.162033389,0.326047419,1.215962007,0.228688948,-0.600715567,-1.020237372,-0.30720656,0.391046712,0.158629345,3.99,0
268142,163078.0,2.009157175,0.117577478,-1.788050017,1.170308533,0.674534497,-0.556319547,0.507212478,-0.216951274,0.043887868,0.438584103,0.214805441,0.610130798,-0.718873048,0.793472938,-1.132866683,-0.379442311,-0.527399624,0.050150427,0.249999012,-0.293319472,0.067774786,0.357187344,-0.073485483,-0.558880347,0.475233217,-0.475904803,-0.023115442,-0.077159693,13.99,0
47956,43432.0,1.148866651,-0.171420599,-0.128087519,-0.047489995,-0.309488472,-0.814022777,0.203402486,-0.086901982,-0.101671162,0.043017599,1.018974003,0.110413639,-1.387303419,0.894868006,0.33649169,0.483597606,-0.490313921,-0.22246797,0.680883269,-0.00409531,-0.388871836,-1.430376742,0.113245213,-0.010988623,0.042026248,0.622375221,-0.127217407,-0.000922349,75.0,0
48904,43830.0,-0.430779064,1.507153809,1.421487864,2.218151644,0.65867049,-0.609666371,1.167394162,-0.202969467,-1.82741885,0.411407916,-0.617952852,-0.433337591,0.060431659,0.449780765,0.37073839,-0.055982018,-0.20387948,-0.251234596,-0.027945238,0.016741005,0.074718893,0.175318362,-0.307486002,0.3879039,0.259671975,0.147453017,0.058192906,0.100071731,3.41,0
39968,40038.0,0.717374956,-1.288235645,1.563502891,0.850879087,-1.762630625,0.566427923,-0.946028457,0.340273994,1.850607237,-0.697348068,-0.829872755,0.880593355,-0.374703725,-1.036153962,-1.235633313,-0.813707384,0.905117143,-1.073171171,0.082457257,0.235627867,0.020394426,0.143238282,-0.122256397,0.52045891,0.069367267,1.09892445,-0.01610965,0.050130105,200.0,0
128900,78882.0,1.280620586,0.689061973,-0.435243596,0.821153477,0.166221966,-1.380172779,0.479233483,-0.386854586,-0.344094841,-0.633010054,0.317002551,0.572159011,1.173991219,-1.259099092,0.802757418,0.402009109,0.743449296,-0.010378062,-0.330242961,0.001320359,-0.124309515,-0.242363179,-0.09440551,0.326672345,0.613377544,0.364905862,-0.025983964,0.039227462,0.76,0
48111,43501.0,-1.315482199,1.663413053,0.270934575,-0.390824543,-0.028574603,-0.004868642,-0.060759138,0.954878648,-0.886037368,-0.31683498,0.171233994,1.168646314,1.374564375,0.614060254,0.053312758,0.911252469,-0.803140255,0.450489498,0.694289694,0.134591435,-0.184141425,-0.656470027,-0.075780751,-0.830893097,0.067053946,0.13124122,0.127436694,0.025345639,10.99,0
93555,64486.0,-2.197045317,-1.887311304,1.855053823,0.973015615,0.423892183,-1.430070758,-0.050081584,-0.425422555,0.162971063,0.084127237,0.082525624,-0.00088082,0.264296498,-0.195489303,1.882514429,0.015616089,-0.154532343,-0.035679199,0.899444712,-0.144074401,-0.130888705,0.05805029,-0.124164218,0.832649715,-0.801459543,0.485695301,0.278049849,-0.269839303,299.99,0
95534,65358.0,1.193916069,-0.571085007,0.742522414,-0.014587682,-0.624560898,0.83216166,-0.833350425,0.272896999,1.169425399,-0.371671945,-0.245676823,1.37594135,0.870456831,-0.819319365,-1.550903562,0.125852996,-0.397245549,0.272377065,1.226022198,0.062908129,-0.049502428,0.207265101,-0.265271877,-0.67929377,0.511811528,1.246604437,-0.028671104,-0.006112008,31.91,1
150601,93742.0,-3.291125093,4.401194152,-8.394211623,4.453579569,-4.790054518,-4.240182082,-9.219000996,1.974029957,-2.912942709,-13.54016824,9.41303954,-18.04759657,-0.728186554,-15.39304483,0.349485049,-13.30388758,-21.29790578,-7.262310795,2.27422551,1.490869142,2.102343468,0.597370315,-0.328086184,0.445752402,0.585280581,-0.399005422,2.116004442,1.050743804,1.0,1
178439,123624.0,-1.521126465,-1.612732153,-4.074375465,1.304593339,-1.436133036,1.344498684,5.026482123,-0.198938968,-1.373103696,-0.563497457,-0.943395741,-0.573983644,-0.840238009,1.653437685,-0.820606325,-0.38158281,-0.579191827,1.289800312,0.972872997,2.220800703,1.155486574,1.575909091,2.379312339,-1.547729929,-0.529461154,-0.32058465,0.089552481,0.397580538,1107.16,0
192593,129769.0,-1.645793641,-0.3377358,0.953036317,-0.578621362,1.77928114,-1.439804929,1.197899375,-0.584943534,-0.471746856,-0.518914308,-0.891047579,0.201853058,0.991687999,-0.279302107,-0.330292763,-0.46706427,-0.485517137,-0.266434481,0.04353962,-0.056885871,0.238114783,1.234144903,0.091730086,0.026418808,1.396750435,1.1317013,-0.250047036,-0.258006035,3.17,0
31642,36449.0,-1.788544522,-0.396418708,1.954247358,1.563171697,0.661148871,0.065900312,1.043351547,-0.114150561,-1.076792335,0.410829773,0.775904254,0.200963883,0.156023475,-0.127018476,-0.48231627,1.393111693,-1.518061095,0.472629603,-1.090297774,-0.092302942,-0.114067329,-0.179723386,0.763966156,-0.052952619,-0.114786296,-0.392331578,-0.072815009,-0.135985368,179.0,0
184326,126197.0,0.773694957,-1.85122722,-1.933166744,1.769817816,-0.416395903,-0.777537368,1.195531955,-0.536457033,0.074615193,0.007130383,-0.706455434,0.523934573,0.769924129,0.528794347,0.59139883,-0.018760205,-0.605703147,-0.014144947,-0.871962644,1.088238208,0.659179587,0.599752063,-0.58893751,-0.025496865,0.096265619,-0.490405086,-0.112925489,0.061582405,653.56,0
122479,76575.0,-5.622469419,3.480623179,-6.200676594,4.311233668,-5.226286324,-1.341763573,-5.220940942,2.682843537,-2.921484382,-6.561257411,3.211263878,-6.861660514,0.326461835,-7.755253664,0.504652193,-6.276616786,-10.6117147,-4.146773745,2.197287713,-0.156288523,0.949568986,-0.42898575,-0.3506755,0.197549504,0.15923423,-0.377790861,-0.213561786,0.459528918,219.8,1
227247,144995.0,0.196615926,0.893422632,-0.075783659,-0.455438221,0.748466105,-1.080960019,1.153037604,-0.317992374,0.181568144,-0.605300833,-0.320159721,-0.464713383,-0.864015501,-1.045319271,-0.158259744,0.151843843,0.472667228,-0.296889009,-0.394091431,0.039695968,-0.368324217,-0.787164628,0.136432742,1.02155779,-0.532076537,0.057670399,0.052298596,-0.135187842,9.32,0
153724,99923.0,2.114619934,0.276340643,-2.003776822,0.489631415,0.770688128,-0.791182697,0.155355066,-0.388002318,1.938707864,-0.853281859,-0.280897915,-2.744126603,1.863590451,0.64076548,0.279907627,0.418921737,0.801677205,1.021513943,-0.314631275,-0.207795894,-0.014072293,0.386690595,-0.136975346,-1.186386208,0.354548893,-0.07266681,-0.028033659,-0.047653924,9.0,0
262182,160352.0,1.955431454,-0.491447105,-0.304858242,0.303982797,-0.590936652,-0.001157546,-0.74686698,0.11009373,0.966672024,0.156642516,0.54189478,1.172417316,0.510225192,-0.157130741,-0.326354604,0.530723876,-0.817006905,0.457303791,0.069776155,-0.148155803,0.203184109,0.799491104,0.112084465,-0.32609175,-0.270155922,0.572967514,-0.017881455,-0.059555853,11.5,0
84844,60484.0,-1.048087037,0.518670711,0.184840944,-0.267532872,-0.575815444,-0.400006408,1.141907447,0.426320591,-0.122736663,-0.86799992,-1.049957475,-0.5997214,-1.763974044,0.725145322,-0.287399617,-0.240854066,0.213621355,-0.670054885,-0.893723178,0.125652389,0.199314028,0.290391686,0.438791606,0.063600382,-0.397948162,0.32388349,0.167445369,0.177770546,198.44,0
156781,108906.0,-0.550678098,0.863476801,2.053871127,-0.288317692,0.345679953,0.066968494,0.529617283,-0.252464809,1.69614786,-1.018875919,-0.426190234,-3.076937623,1.335647399,1.260058492,0.708363828,-0.060892292,0.063591256,0.79203228,0.807729356,0.023678929,-0.348135019,-0.597974043,-0.390239267,-0.769727168,0.327213112,-0.698196839,-0.210850979,-0.159561267,11.27,0
113178,72967.0,0.986205685,-1.280340113,-0.293996779,-0.905132849,-0.920083921,-0.610533747,-0.045643633,-0.305824858,-0.901074851,0.496459018,-1.078083665,-0.169756815,0.922739589,0.043994326,0.992454969,-0.941079899,-0.316753569,0.883705852,-0.325094262,0.10989152,-0.50683698,-1.568353708,-0.115297207,-0.419310393,-0.003869412,1.210284025,-0.135481529,0.041207184,259.65,0
74507,55618.0,-7.427924231,2.948209208,-8.678550384,5.18530348,-4.761089973,-0.957095016,-7.773379785,0.717309274,-3.682359238,-8.403150262,5.705205507,-8.640746412,-1.602925019,-9.466139123,0.137324187,-7.303242729,-12.44803924,-4.332834241,2.35202964,-0.123085016,-0.299847071,0.610478814,0.789022761,-0.56451194,0.201195825,-0.111225431,1.144598509,0.102279545,130.44,1
219952,141953.0,2.014347434,-0.04383705,-0.989070011,0.314873606,-0.065748683,-0.925282041,0.132583458,-0.235218241,0.164986136,0.220818019,1.165406312,1.546250578,0.69294319,0.332209737,-0.747418918,0.029725718,-0.546658944,-0.494337591,0.395745491,-0.170607684,-0.223350716,-0.509404417,0.330979694,0.097422004,-0.316050502,0.170300676,-0.069561536,-0.067689471,1.29,0
60571,49386.0,-1.138296983,0.411500902,1.840930036,0.050597819,0.616196934,0.364950292,0.717458662,0.306235478,-0.449404401,-0.839118764,0.623182689,0.658613162,-0.576137942,0.124294159,-1.185369732,-0.195920763,-0.327937198,-0.215982156,-0.400365906,0.035587927,-0.038896575,-0.230390257,-0.150251763,-0.3309737,0.591994971,-0.509385362,0.027347513,0.057315694,69.9,0
177265,123105.0,-0.629617463,1.184541232,-0.538437572,-0.335890621,1.542377075,-0.893788873,1.209042362,-0.252158989,-0.192739445,-1.839304617,-1.089034208,-0.528812175,0.241411698,-2.911082564,-0.774884176,0.501809731,1.654883984,0.964509179,-0.073490825,-0.033336427,0.005887936,0.274126114,-0.461093321,-0.841085457,0.480864882,0.762721807,-0.039399929,0.153391256,12.31,0
14170,25198.0,-15.9036352,10.39391714,-19.13360246,6.185968835,-12.53802092,-4.027030447,-13.8978266,10.66225178,-2.844953985,-9.668788912,7.394419411,-11.63563005,1.423276925,-8.6404591,-0.674719539,-7.695568788,-13.68413959,-4.777406039,1.268342773,1.501565411,1.577548225,-1.280137123,-0.601294527,0.040403921,0.995501971,-0.273742712,1.688135896,0.5278308,99.99,1
19776,30551.0,-1.098969969,0.718512369,0.344746163,-0.122866797,2.702505308,4.06218217,0.75687979,0.268991487,-0.006743246,0.563419973,-0.383878563,-0.379390429,-0.292158325,-0.480653164,0.209232333,-0.668033039,-0.467142742,0.087799388,1.307476068,0.033607577,-0.212491532,-0.268162473,-0.318048935,1.018713622,0.656963102,-0.302853546,-0.871315982,-0.345026033,48.56,0
157887,110578.0,-0.513587671,0.77722143,2.382825408,-0.108183056,0.091472605,-0.266782118,0.526356659,-0.233202579,1.563324402,-1.142529541,0.250308423,-2.771878143,1.311893659,1.325462,0.685988129,-0.31609554,0.37325406,0.477531059,0.469703199,0.051559848,-0.30239647,-0.439619613,-0.27266159,-0.127253314,0.241565737,-0.723903809,-0.081962148,-0.14639937,11.27,0
133798,80536.0,1.47855187,-0.985628182,0.555442949,-1.39240295,-1.614353042,-0.834769021,-1.039570354,-0.097989294,-2.072096781,1.622498925,1.35251646,-0.283841497,0.071201692,-0.03973908,-0.11651913,-0.251932814,0.349957837,0.421834745,-0.027555438,-0.361563272,-0.157897483,-0.092913743,0.058626388,0.503699139,0.322712135,-0.234345408,0.02609302,0.010697868,5.0,0
235644,148479.0,-1.541678492,3.846799676,-7.604114173,3.121458585,-1.254924173,-2.084875078,-2.385026925,1.471139823,-2.53050725,-5.17565968,1.927185749,-6.011154692,-1.195601442,-6.745561316,-0.058091081,-4.325132247,-5.558067275,-1.58053122,0.971906322,0.114760088,1.096404666,1.064222165,0.065370332,0.257209438,-0.693653969,-0.335701712,0.57705152,0.398348368,122.68,1
387,283.0,0.948031797,0.318724757,0.730590898,2.583975169,-0.206464838,-0.2131797,0.220328528,-0.062070303,-0.868018102,0.581173638,0.101195399,0.470399635,0.67528087,0.209463495,0.704330417,0.309108159,-0.281680587,-0.924687992,-1.521306913,0.034971404,0.039314676,-0.069829592,0.004094198,0.39645882,0.295033036,-0.076225776,-0.004447648,0.041688095,94.5,0
39011,39652.0,-0.38292034,0.864131668,1.5031727,0.737312133,0.447328633,-0.108973237,0.757036947,-0.128760506,-0.661092881,0.247445651,1.610113911,0.426992691,-0.510635341,0.411846177,0.629748546,-0.559740855,-0.175719333,0.101337814,0.300675504,-0.007616416,0.209194579,0.7710173,-0.125037077,0.231022077,-0.43016931,-0.374162634,-0.113935557,-0.066659316,3.45,0
6971,9064.0,-3.499107537,0.258555161,-4.489558073,4.853894351,-6.974521545,3.628382091,5.431270921,-1.946733711,-0.775680093,-1.987773188,4.690395666,-6.998042432,1.454011986,-3.738023334,0.317742063,-2.013542681,-5.136135103,-1.183822117,1.663394014,-3.042625757,-1.052368256,0.204816874,-2.11900744,0.170278608,-0.393844118,0.296367194,1.985913218,-0.900451638,1809.68,1
162445,115121.0,-0.272205297,0.137188531,0.066590657,0.987641491,1.485314165,0.590326751,0.304503861,-0.275529726,0.483592283,1.192379914,-0.217788139,-0.524871139,-1.082962027,0.120512792,1.945610147,-2.414071667,1.40255237,-1.765832439,1.771849615,-0.029711416,-0.17824868,0.35524543,0.030811182,-1.076080408,-1.935728257,0.552767855,-0.039763095,-0.129848129,6.51,0
156990,109298.0,-1.00061052,3.346850002,-5.534491171,6.835802039,-0.299803294,0.095951299,-2.440419274,1.286301196,-2.766438283,-4.458007701,4.696533392,-8.76211334,0.985826601,-7.320272022,-1.063840458,-3.371124711,-4.251157868,-0.4300573,1.804013339,1.189813792,0.439756764,-0.694099204,0.299660329,-0.657600628,0.101647559,0.430457439,0.82468545,0.326952273,186.13,1
125094,77532.0,-0.698137922,1.149412315,1.6524416,1.567324886,0.35380818,0.488423943,0.581064111,-0.006788472,-0.574624574,-0.025305447,-0.712184385,0.291485112,0.616905937,-0.146148245,0.675890469,-1.418390741,0.746762758,-0.576027684,1.633009919,0.107143503,-0.032297236,0.138405197,-0.309647789,-0.231269571,0.422733282,-0.030732051,-0.129880957,0.074601848,8.99,0
171988,120908.0,-0.703105701,-0.784704268,0.997102496,-2.66203356,-1.661365832,0.2630783,-0.945502065,0.193021097,-1.21228364,1.130184096,-1.268834358,-1.171370809,0.879826359,-0.964048519,0.623039946,0.433997584,-0.191844899,0.889618363,-0.93851165,-0.605800876,0.202771554,1.11688064,0.220387576,0.59811398,-1.357690205,-0.363598283,-0.28079616,-0.049123611,100.0,0
143001,85060.0,-0.52626974,2.040360006,-2.675914131,1.593990071,0.925370985,-0.216720745,-0.192931296,1.166055293,-0.335614852,-1.377756311,1.574249129,-0.247481022,-0.969562103,-2.707613858,2.18840834,-0.269542226,4.510577121,-0.388459308,-2.107016803,-0.243191895,0.042860145,0.287330464,0.449020785,-1.009737227,-0.739724385,-0.289517697,0.065975558,-0.080214102,2.27,0
